"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"106",1911,0.00122699386503067,0,0.00654255708306509,0,3,0,1.43799053196421,0,1.20117895356639,0,0.363246675107647,0
"107",1912,0.00439300230459036,0.00598826189084531,0.0136140466605678,0.009147398599607,4.116,0.734222774832738,2.43503489939498,0.736019772608789,2.05818793497884,0.727406977108581,0.844588122111028,0.302895485596055
"108",1915,0.00422224472666055,0.00176738623514596,0.00637350993309807,0.00189953987834509,5,0,3.65205511264165,0.422851874763604,3.03516258297678,0.512384292577933,1.28848433513527,0.117355331330657
"109",1940,0.00567497261511563,0.00209457765969568,0.0374526836226101,0.0176233468687599,4.382,0.486119648144685,2.09214696937948,0.670545576417113,1.79738359322917,0.670022794117305,0.692682971558103,0.294374311099834
"110",1960,0.00481764206955047,0,0.00400951804691217,0,4,0,3.26404821356134,0,3.04044528343032,0,1.18296820830445,0
"111",1964,0.00496397627822455,0.00328657212435351,0.0126690617887768,0.00661004312159674,3.986,0.658967554769003,2.50297474942432,0.600845358086333,2.05923711820054,0.547317484627032,0.887538265546627,0.248394736425522
"112",1967,0.0013550104569021,0.00117320306461581,0.00387544734023644,0.00188515295233556,2.791,0.79369323352851,2.09895953679531,0.526730413338468,1.81924658285142,0.442701592812134,0.707139298577651,0.269711529715811
"113",1969,0.00525735667174023,0.000190243896284932,0.00827933482544977,0.00183154210566964,4.158,0.364923511395426,3.04108586085288,0.343676976417311,2.50957051853743,0.351211847116363,1.10580688511546,0.113394824460428
"114",1970,0.00242336085126662,0.000630449263443862,0.0144815158936949,0.00809611250677474,4.489,0.500129112459106,2.33979500407179,0.987274613712769,2.02713001609067,1.04345439782027,0.775786596115875,0.369271601509015
"115",2009,0.00159867671772298,0.00154653634501241,0.00295903365673052,0.00122144267892347,3.663,0.766823981770926,2.68967912977708,0.575619933219955,2.31571450664313,0.571866484655111,0.964957942180555,0.226281667304292
"116",2015,0.00355028937676377,0.00258755667720075,0.00384543978193034,0.000709883523442221,3.294,0.455819889618444,2.8271784834038,0.433883905635478,2.67643715828745,0.446731529188673,1.02782529939864,0.150336678480557
"117",2016,0.00214555090404271,0.000568940826110353,0.00363388832973403,0.001130380700658,4.369,0.482775384699828,3.18566307562291,0.471986415253045,2.63525641530936,0.502725638557918,1.14767217060801,0.148722274267226
"118",2018,0.0047597972697154,0.00693142154536794,0.0152651209613359,0.0126216178893733,3.576,0.910523504942648,2.18562672875576,0.65805293021415,1.85606981756765,0.587629376857999,0.735854271477529,0.307269737606812
"119",2019,0.00138677490275664,0,0.006980686407919,0,4,0,1.76704465149772,0,1.35979437460937,0,0.569308462683097,0
