Sample.Name,treFile,Genus,Species,ClemName,Subspecies,Split,Lumped,Ingroup,Country,State,Locality,Lat,Long,Notes,clem_group0.9,clem_group0.8,clem_group0.7,lumped_group0.9,lumped_group0.8,lumped_group0.7
HQ644497,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Guerrero,"Yextla 17 km ENE, Los Otates",17 36.09 N,99 51.06 W,NA,1,1,1,1,1,1
HQ644496,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Guerrero,"Carrizal de Bravo, Sierra, Madre del Sur",17 37.01 N,99 50.46 W,NA,1,1,1,1,1,1
HQ644522,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,Mexico,Jalisco,"Sierra de Bolanos, 5.8km N, 9km W of Bolanos",21 52.9 N,103 51.9 W,NA,1,1,1,1,1,1
HQ644523,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,Mexico,Jalisco,"Sierra de Bolanos, 5.8km N, 9km W of Bolanos",21 52.9 N,103 51.9 W,NA,1,1,1,1,1,1
HQ644524,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,Mexico,Jalisco,"Sierra de Bolanos, 5.8km N, 9km W of Bolanos",21 52.9 N,103 51.9 W,NA,1,1,1,1,1,1
HQ644525,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,Mexico,Jalisco,"Sierra de Bolanos, 5.8km N, 9km W of Bolanos",21 52.9 N,103 51.9 W,NA,1,1,1,1,1,1
HQ644526,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,Mexico,Jalisco,"Sierra de Bolanos, 5.8km N, 9km W of Bolanos",21 52.9 N,103 51.9 W,NA,1,1,1,1,1,1
HQ644527,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,Mexico,Jalisco,"Sierra de Bolanos, 5.8km N, 9km W of Bolanos",21 52.9 N,103 51.9 W,NA,1,1,1,1,1,1
HQ644528,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,Mexico,Jalisco,"Sierra de Bolanos, 5.8km N, 9km W of Bolanos",21 52.9 N,103 51.9 W,NA,1,1,1,1,1,1
HQ644503,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Michoacan,"Mpio. Nuevo San Juan, N. San Juan 11 km E",19 25.39 N,102 14.41 W,NA,1,1,1,1,1,1
HQ644504,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Michoacan,"Mpio. Nuevo San Juan, N. San Juan 11 km E",19 25.39 N,102 14.41 W,NA,1,1,1,1,1,1
HQ644499,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Michoacan,"Nuevo San Juan (Mpio.), N San Juan then 14 km W, Piedra del Molcajete",19 25.859 N,102 14.407 W,NA,1,1,1,1,1,1
HQ644500,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Michoacan,"Nuevo San Juan (Mpio.), N San Juan then 14 km W, Piedra del Molcajete",19 25.859 N,102 14.407 W,NA,1,1,1,1,1,1
HQ644501,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Michoacan,"Nuevo San Juan (Mpio.), N San Juan then 14 km W, Piedra del Molcajete",19 25.859 N,102 14.407 W,NA,1,1,1,1,1,1
HQ644498,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Michoacan,"Nuevo San Juan (Mpio.), N San Juan then 14 km W, Piedra del Molcajete",19 25.86 N,102 15.87 W,NA,1,1,1,1,1,1
HQ644502,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Michocan,"Mpio. Nuevo San Juan, N. San Juan 11 km E",19 23.117 N,102 14.526 W,NA,1,1,1,1,1,1
HQ644505,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Cuernavaca 20 km NW, Lagunas de Zempoala",19 02.97 N,99 19.10 W,NA,1,1,1,1,1,1
HQ644518,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.21 N,99 11.63 W,NA,1,1,1,1,1,1
HQ644519,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.21 N,99 11.63 W,NA,1,1,1,1,1,1
HQ644520,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.21 N,99 11.63 W,NA,1,1,1,1,1,1
HQ644521,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.21 N,99 11.63 W,NA,1,1,1,1,1,1
HQ644512,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fieero del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644514,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fieero del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644507,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644508,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644509,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644510,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644511,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644513,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644515,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644516,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644517,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Huitzilac 11 km NE, Fierro del Toro",19 05.24 N,99 11.64 W,NA,1,1,1,1,1,1
HQ644506,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Morelos,"Lagunas de Zempoala, (near Cuernavaca)",19 2.968 N,99 19.096 W,NA,1,1,1,1,1,1
HQ644539,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,Pena Nevada,23.80647,-99.84714,NA,1,1,1,1,1,1
HQ644540,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,Pena Nevada,23.80647,-99.84714,NA,1,1,1,1,1,1
HQ644541,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,Pena Nevada,23.80647,-99.84714,NA,1,1,1,1,1,1
HQ644781,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,Pena Nevada,23.80647,-99.84714,NA,1,1,1,1,1,1
HQ644530,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20 km WNW, Cerro Potosi",24 52.03 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644537,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20km WNW, Cerro Potosi",24 52.03 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644538,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20km WNW, Cerro Potosi",24 52.03 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644531,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20 km WNW, Cerro Potosi",24 52.3 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644532,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20 km WNW, Cerro Potosi",24 52.3 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644529,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20km WNW, Cerro Potosi",24 52.3 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644533,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20km WNW, Cerro Potosi",24 52.3 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644534,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20km WNW, Cerro Potosi",24 52.3 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644535,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20km WNW, Cerro Potosi",24 52.3 N,100 13.44 W,NA,1,1,1,1,1,1
HQ644536,Certhia-americana.tre,Certhia,americana,Certhia americana,alticola,Certhia-americana,Certhia-americana,y,Mexico,Nuevo Leon,"Galeana ~20km WNW, Cerro Potosi",24 52.3 N,100 13.44 W,NA,1,1,1,1,1,1
GU376958,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376959,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376960,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376961,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376962,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376963,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376964,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376965,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376966,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376967,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376968,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376969,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376970,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376971,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376972,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376973,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376974,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376975,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376976,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376977,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376978,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376979,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376980,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376981,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376982,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376983,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376984,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376985,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376986,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376987,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376988,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376989,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376990,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
GU376991,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
HQ644727,Certhia-americana.tre,Certhia,americana,Certhia americana,unassigned,Certhia-americana,Certhia-americana,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
HQ644542,Certhia-americana.tre,Certhia,americana,Certhia americana,alascensis,Certhia-americana,Certhia-americana,y,United State,Alaska,"Houston 25 mi S, 5 mi W",61.28333,-149.95,NA,2,3,3,2,3,3
HQ644543,Certhia-americana.tre,Certhia,americana,Certhia americana,alascensis,Certhia-americana,Certhia-americana,y,United State,Alaska,,NA,NA,NA,2,3,3,2,3,3
HQ644544,Certhia-americana.tre,Certhia,americana,Certhia americana,alascensis,Certhia-americana,Certhia-americana,y,United State,Alaska,,NA,NA,NA,2,3,3,2,3,3
HQ644545,Certhia-americana.tre,Certhia,americana,Certhia americana,alascensis,Certhia-americana,Certhia-americana,y,United State,Alaska,,NA,NA,NA,2,3,3,2,3,3
HQ644546,Certhia-americana.tre,Certhia,americana,Certhia americana,alascensis,Certhia-americana,Certhia-americana,y,United State,Alaska,,NA,NA,NA,2,3,3,2,3,3
HQ644547,Certhia-americana.tre,Certhia,americana,Certhia americana,alascensis,Certhia-americana,Certhia-americana,y,United State,Alaska,,NA,NA,NA,2,3,3,2,3,3
HQ644554,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rustler Road",31 35.81 N,109 15.59 W,NA,1,1,1,1,1,1
HQ644555,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rustler Road",31 35.81 N,109 15.59 W,NA,1,1,1,1,1,1
HQ644558,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rustler Road",31 35.81 N,109 15.59 W,NA,1,1,1,1,1,1
HQ644561,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rustler Road",31 35.81 N,109 15.59 W,NA,1,1,1,1,1,1
HQ644556,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rucker Canyon Rd. (E end)",31 47.08 N,109 18.21 W,NA,1,1,1,1,1,1
HQ644559,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rucker Canyon Rd. (E end)",31 47.08 N,109 18.21 W,NA,1,1,1,1,1,1
HQ644550,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31 50.99 N,109 19.59 W,NA,1,1,1,1,1,1
HQ644551,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31 50.99 N,109 19.59 W,NA,1,1,1,1,1,1
HQ644552,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31 50.99 N,109 19.59 W,NA,1,1,1,1,1,1
HQ644557,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31 50.99 N,109 19.59 W,NA,1,1,1,1,1,1
HQ644562,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31 50.99 N,109 19.59 W,NA,1,1,1,1,1,1
HQ644564,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31 50.99 N,109 19.59 W,NA,1,1,1,1,1,1
HQ644553,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rustler Road",31 54.84 N,109 16.05 W,NA,1,1,1,1,1,1
HQ644560,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rustler Road",31 54.84 N,109 16.05 W,NA,1,1,1,1,1,1
HQ644563,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mnts., Rustler Road",31 54.84 N,109 16.05 W,NA,1,1,1,1,1,1
HQ644548,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31.8503 N,109.3258 W,NA,1,1,1,1,1,1
HQ644549,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31.8503 N,109.3258 W,NA,1,1,1,1,1,1
HQ644565,Certhia-americana.tre,Certhia,americana,Certhia americana,albescens,Certhia-americana,Certhia-americana,y,United State,Arizona,"Chiricahua Mntns., Turkey Creek Rd (E end)",31.8503 N,109.3258 W,NA,1,1,1,1,1,1
HQ644578,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,Kingman; 10 mi ESE,35 03  N,113 53  W,NA,2,2,2,2,2,2
HQ644579,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,Kingman; 10 mi ESE,35 03  N,113 53  W,NA,2,2,2,2,2,2
HQ644576,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"Kingman then 14 mi SE; Hualapai Mts., Dean Peak",35.1061 N,113.8962 W,NA,2,2,2,2,2,2
HQ644577,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"Kingman then 14 mi SE; Hualapai Mts., Dean Peak",35.1061 N,112.8962 W,NA,2,2,2,2,2,2
HQ644571,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"San Francisco Peaks, Flagstaff 10 mi NNW",35.19 N,111.45 W,NA,2,2,2,2,2,2
HQ644572,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"San Francisco Peaks, Flagstaff 10 mi NNW",35.19 N,111.45 W,NA,2,2,2,2,2,2
HQ644573,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"San Francisco Peaks, Flagstaff 10 mi NNW",35.19 N,111.45 W,NA,2,2,2,2,2,2
HQ644574,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"San Francisco Peaks, Flagstaff 10 mi NNW",35.21.5 N,111.38 W,NA,2,2,2,2,2,2
HQ644575,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"San Francisco Peaks, Flagstaff 13 mi N",35.24 N,111.40 W,NA,1,1,1,1,1,1
HQ644566,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"Flagstaff then 9 mi NW, Wing Mountain",35.2738 N,111.7704 W,NA,2,2,2,2,2,2
HQ644567,Certhia-americana.tre,Certhia,americana,Certhia americana,montana,Certhia-americana,Certhia-americana,y,United State,Arizona,"Flagstaff then 9 mi NW, Wing Mountain",35.2738 N,111.7704 W,NA,2,2,2,2,2,2
