Species_name,Latitude,Longitude,GID,Accession_number
Batrachoseps_attenuatus,37.89631,-122.35525,225301630,FJ417446
Batrachoseps_attenuatus,37.89631,-122.35525,225301632,FJ417447
Batrachoseps_attenuatus,37.89631,-122.35525,225301634,FJ417448
Batrachoseps_attenuatus,37.89631,-122.35525,225301636,FJ417449
Batrachoseps_attenuatus,37.89631,-122.35525,225301638,FJ417450
Batrachoseps_attenuatus,37.89631,-122.35525,225301640,FJ417451
Batrachoseps_attenuatus,37.89631,-122.35525,225301642,FJ417452
Batrachoseps_attenuatus,37.89631,-122.35525,225301644,FJ417453
Batrachoseps_attenuatus,37.89631,-122.35525,225301646,FJ417454
Batrachoseps_attenuatus,37.66882,-122.0808,225301798,FJ417530
Batrachoseps_attenuatus,37.66882,-122.0808,225301800,FJ417531
Batrachoseps_attenuatus,39.06534,-84.42327,225301804,FJ417533
Batrachoseps_attenuatus,37.80437,-122.2708,225301806,FJ417534
Batrachoseps_attenuatus,37.80993,-122.36608,225301810,FJ417536
Batrachoseps_attenuatus,37.80993,-122.36608,225301812,FJ417537
Batrachoseps_attenuatus,37.80993,-122.36608,225301814,FJ417538
Batrachoseps_attenuatus,37.80993,-122.36608,225301816,FJ417539
Batrachoseps_attenuatus,37.80993,-122.36608,225301818,FJ417540
Batrachoseps_attenuatus,37.80993,-122.36608,225301820,FJ417541
Batrachoseps_attenuatus,37.80993,-122.36608,225301822,FJ417542
Batrachoseps_attenuatus,37.80993,-122.36608,225301824,FJ417543
Batrachoseps_attenuatus,37.80993,-122.36608,225301826,FJ417544
Batrachoseps_attenuatus,37.80993,-122.36608,225301828,FJ417545
Batrachoseps_attenuatus,37.80993,-122.36608,225301830,FJ417546
Batrachoseps_attenuatus,37.80993,-122.36608,225301832,FJ417547
Batrachoseps_attenuatus,37.80993,-122.36608,225301834,FJ417548
Batrachoseps_attenuatus,37.80993,-122.36608,225301836,FJ417549
Batrachoseps_attenuatus,37.80993,-122.36608,225301838,FJ417550
Batrachoseps_attenuatus,37.80993,-122.36608,225301840,FJ417551
Batrachoseps_attenuatus,37.80993,-122.36608,225301842,FJ417552
Batrachoseps_attenuatus,37.80993,-122.36608,225301844,FJ417553
Batrachoseps_attenuatus,37.8627,-122.43192,225301880,FJ417571
Batrachoseps_attenuatus,37.8627,-122.43192,225301882,FJ417572
Batrachoseps_attenuatus,37.8627,-122.43192,225301884,FJ417573
Batrachoseps_attenuatus,37.8627,-122.43192,225301886,FJ417574
Batrachoseps_attenuatus,37.8627,-122.43192,225301888,FJ417575
Batrachoseps_attenuatus,37.8627,-122.43192,225301890,FJ417576
Batrachoseps_attenuatus,37.8627,-122.43192,225301892,FJ417577
Batrachoseps_attenuatus,37.8627,-122.43192,225301894,FJ417578
Batrachoseps_attenuatus,37.8627,-122.43192,225301896,FJ417579
Batrachoseps_attenuatus,37.8627,-122.43192,225301898,FJ417580
Batrachoseps_attenuatus,37.8627,-122.43192,225301900,FJ417581
Batrachoseps_attenuatus,37.8627,-122.43192,225301902,FJ417582
Batrachoseps_attenuatus,37.8627,-122.43192,225301904,FJ417583
Batrachoseps_attenuatus,37.8627,-122.43192,225301906,FJ417584
Batrachoseps_attenuatus,37.8627,-122.43192,225301908,FJ417585
Batrachoseps_attenuatus,37.8627,-122.43192,225301910,FJ417586
Batrachoseps_attenuatus,37.8627,-122.43192,225301912,FJ417587
Batrachoseps_attenuatus,37.8627,-122.43192,225301914,FJ417588
Batrachoseps_attenuatus,37.8627,-122.43192,225301916,FJ417589
Batrachoseps_attenuatus,37.8627,-122.43192,225301918,FJ417590
Batrachoseps_attenuatus,37.8627,-122.43192,225301920,FJ417591
Batrachoseps_attenuatus,37.8627,-122.43192,225301922,FJ417592
Batrachoseps_attenuatus,37.8627,-122.43192,225301924,FJ417593
Batrachoseps_attenuatus,37.8627,-122.43192,225301926,FJ417594
Batrachoseps_attenuatus,37.8627,-122.43192,225301928,FJ417595
Batrachoseps_attenuatus,37.8627,-122.43192,225301930,FJ417596
Batrachoseps_attenuatus,37.8627,-122.43192,225301932,FJ417597
Batrachoseps_attenuatus,37.8627,-122.43192,225301934,FJ417598
Batrachoseps_attenuatus,37.8627,-122.43192,225301936,FJ417599
Batrachoseps_attenuatus,37.8627,-122.43192,225301938,FJ417600
Batrachoseps_attenuatus,37.8627,-122.43192,225301940,FJ417601
Batrachoseps_attenuatus,37.8627,-122.43192,225301942,FJ417602
Batrachoseps_attenuatus,37.8627,-122.43192,225301944,FJ417603
Batrachoseps_attenuatus,37.8627,-122.43192,225301946,FJ417604
Batrachoseps_attenuatus,37.8627,-122.43192,225301948,FJ417605
Batrachoseps_attenuatus,37.8627,-122.43192,225301950,FJ417606
Batrachoseps_attenuatus,37.8627,-122.43192,225301952,FJ417607
Batrachoseps_attenuatus,37.8627,-122.43192,225301954,FJ417608
Batrachoseps_attenuatus,37.8627,-122.43192,225301956,FJ417609
Batrachoseps_attenuatus,37.8627,-122.43192,225301958,FJ417610
Batrachoseps_attenuatus,37.8627,-122.43192,225301960,FJ417611
Batrachoseps_attenuatus,37.8627,-122.43192,225301962,FJ417612
Batrachoseps_attenuatus,37.8627,-122.43192,225301964,FJ417613
Batrachoseps_attenuatus,37.8627,-122.43192,225301966,FJ417614
Batrachoseps_attenuatus,37.8627,-122.43192,225301968,FJ417615
Batrachoseps_attenuatus,37.8627,-122.43192,225301970,FJ417616
Batrachoseps_attenuatus,37.8627,-122.43192,225301972,FJ417617
Batrachoseps_attenuatus,37.8627,-122.43192,225301974,FJ417618
Batrachoseps_attenuatus,37.8627,-122.43192,225301976,FJ417619
Batrachoseps_attenuatus,37.8627,-122.43192,225301978,FJ417620
Batrachoseps_attenuatus,37.8627,-122.43192,225301980,FJ417621
Batrachoseps_attenuatus,37.8627,-122.43192,225301982,FJ417622
Batrachoseps_attenuatus,37.8627,-122.43192,225301984,FJ417623
Batrachoseps_attenuatus,37.8627,-122.43192,225301986,FJ417624
Batrachoseps_attenuatus,37.8627,-122.43192,225301988,FJ417625
Batrachoseps_attenuatus,37.8627,-122.43192,225301990,FJ417626
Batrachoseps_attenuatus,37.8627,-122.43192,225301992,FJ417627
Batrachoseps_attenuatus,37.8627,-122.43192,225301994,FJ417628
Batrachoseps_attenuatus,37.8627,-122.43192,225301996,FJ417629
Batrachoseps_attenuatus,37.8627,-122.43192,225301998,FJ417630
Batrachoseps_attenuatus,37.8627,-122.43192,225302000,FJ417631
Batrachoseps_attenuatus,37.8627,-122.43192,225302002,FJ417632
Batrachoseps_attenuatus,37.8627,-122.43192,225302004,FJ417633
Batrachoseps_attenuatus,37.8627,-122.43192,225302006,FJ417634
Batrachoseps_attenuatus,37.8627,-122.43192,225302008,FJ417635
Batrachoseps_attenuatus,37.8627,-122.43192,225302010,FJ417636
Batrachoseps_attenuatus,37.8627,-122.43192,225302012,FJ417637
Batrachoseps_attenuatus,37.8627,-122.43192,225302014,FJ417638
Batrachoseps_attenuatus,37.8627,-122.43192,225302016,FJ417639
Batrachoseps_attenuatus,37.8627,-122.43192,225302018,FJ417640
Batrachoseps_attenuatus,37.8627,-122.43192,225302020,FJ417641
Batrachoseps_attenuatus,37.8627,-122.43192,225302022,FJ417642
Batrachoseps_attenuatus,37.8627,-122.43192,225302024,FJ417643
Batrachoseps_attenuatus,37.8627,-122.43192,225302026,FJ417644
Batrachoseps_attenuatus,37.8627,-122.43192,225302028,FJ417645
Batrachoseps_attenuatus,37.8627,-122.43192,225302030,FJ417646
Batrachoseps_attenuatus,37.8627,-122.43192,225302032,FJ417647
Batrachoseps_attenuatus,37.8627,-122.43192,225302034,FJ417648
Batrachoseps_attenuatus,37.8627,-122.43192,225302036,FJ417649
Batrachoseps_attenuatus,37.8627,-122.43192,225302038,FJ417650
Batrachoseps_attenuatus,37.92909,-122.43081,225302040,FJ417651
Batrachoseps_attenuatus,37.92909,-122.43081,225302042,FJ417652
Batrachoseps_attenuatus,37.92909,-122.43081,225302044,FJ417653
Batrachoseps_attenuatus,37.92909,-122.43081,225302046,FJ417654
Batrachoseps_attenuatus,37.92909,-122.43081,225302048,FJ417655
Batrachoseps_attenuatus,37.92909,-122.43081,225302050,FJ417656
Batrachoseps_attenuatus,37.92909,-122.43081,225302052,FJ417657
Batrachoseps_attenuatus,37.87354,-122.45664,225302054,FJ417658
Batrachoseps_attenuatus,37.87354,-122.45664,225302056,FJ417659
Batrachoseps_attenuatus,37.87354,-122.45664,225302058,FJ417660
Batrachoseps_attenuatus,37.87354,-122.45664,225302060,FJ417661
Batrachoseps_attenuatus,37.87354,-122.45664,225302062,FJ417662
Batrachoseps_attenuatus,37.87354,-122.45664,225302064,FJ417663
Batrachoseps_attenuatus,37.87354,-122.45664,225302066,FJ417664
Batrachoseps_attenuatus,37.87354,-122.45664,225302068,FJ417665
Batrachoseps_attenuatus,37.87354,-122.45664,225302070,FJ417666
Batrachoseps_attenuatus,37.87354,-122.45664,225302072,FJ417667
Batrachoseps_attenuatus,37.87132,-122.46775,225302074,FJ417668
Batrachoseps_attenuatus,37.87132,-122.46775,225302076,FJ417669
Batrachoseps_attenuatus,37.87132,-122.46775,225302078,FJ417670
Batrachoseps_attenuatus,37.87132,-122.46775,225302080,FJ417671
Batrachoseps_attenuatus,37.87132,-122.46775,225302082,FJ417672
Batrachoseps_attenuatus,37.87132,-122.46775,225302084,FJ417673
Batrachoseps_attenuatus,37.87132,-122.46775,225302086,FJ417674
Batrachoseps_attenuatus,37.87132,-122.46775,225302088,FJ417675
Batrachoseps_attenuatus,37.88048,-122.43858,225302090,FJ417676
Batrachoseps_attenuatus,37.88048,-122.43858,225302092,FJ417677
Batrachoseps_attenuatus,37.88048,-122.43858,225302094,FJ417678
Batrachoseps_attenuatus,37.88048,-122.43858,225302096,FJ417679
Batrachoseps_attenuatus,37.88048,-122.43858,225302098,FJ417680
Batrachoseps_attenuatus,37.88048,-122.43858,225302100,FJ417681
Batrachoseps_attenuatus,37.88048,-122.43858,225302102,FJ417682
Batrachoseps_attenuatus,37.88048,-122.43858,225302104,FJ417683
Batrachoseps_attenuatus,37.88048,-122.43858,225302106,FJ417684
Batrachoseps_attenuatus,37.88743,-122.50636,225302108,FJ417685
Batrachoseps_attenuatus,37.88743,-122.50636,225302110,FJ417686
Batrachoseps_attenuatus,37.88743,-122.50636,225302112,FJ417687
Batrachoseps_attenuatus,37.88743,-122.50636,225302114,FJ417688
Batrachoseps_attenuatus,37.88743,-122.50636,225302116,FJ417689
Batrachoseps_attenuatus,37.88743,-122.50636,225302118,FJ417690
Batrachoseps_attenuatus,37.88743,-122.50636,225302120,FJ417691
Batrachoseps_attenuatus,37.88743,-122.50636,225302122,FJ417692
Batrachoseps_attenuatus,37.88743,-122.50636,225302124,FJ417693
Batrachoseps_attenuatus,37.88743,-122.50636,225302126,FJ417694
Batrachoseps_attenuatus,37.82659,-122.4233,225302128,FJ417695
Batrachoseps_attenuatus,37.82659,-122.4233,225302130,FJ417696
Batrachoseps_attenuatus,37.82659,-122.4233,225302132,FJ417697
Batrachoseps_attenuatus,37.82659,-122.4233,225302134,FJ417698
Batrachoseps_attenuatus,37.82659,-122.4233,225302136,FJ417699
Batrachoseps_attenuatus,37.82659,-122.4233,225302138,FJ417700
Batrachoseps_attenuatus,37.82659,-122.4233,225302140,FJ417701
Batrachoseps_attenuatus,37.82659,-122.4233,225302142,FJ417702
Batrachoseps_attenuatus,37.82659,-122.4233,225302144,FJ417703
Batrachoseps_attenuatus,37.82659,-122.4233,225302146,FJ417704
Batrachoseps_attenuatus,37.82659,-122.4233,225302148,FJ417705
Batrachoseps_attenuatus,37.82659,-122.4233,225302150,FJ417706
Batrachoseps_attenuatus,37.82659,-122.4233,225302152,FJ417707
Batrachoseps_attenuatus,37.82659,-122.4233,225302154,FJ417708
Batrachoseps_attenuatus,37.82659,-122.4233,225302156,FJ417709
Batrachoseps_attenuatus,37.82659,-122.4233,225302158,FJ417710
Batrachoseps_attenuatus,37.82659,-122.4233,225302160,FJ417711
Batrachoseps_attenuatus,37.82659,-122.4233,225302162,FJ417712
Batrachoseps_attenuatus,37.82659,-122.4233,225302164,FJ417713
Batrachoseps_attenuatus,37.82659,-122.4233,225302166,FJ417714
Batrachoseps_attenuatus,37.82659,-122.4233,225302168,FJ417715
Batrachoseps_attenuatus,37.82659,-122.4233,225302170,FJ417716
Batrachoseps_attenuatus,37.82659,-122.4233,225302172,FJ417717
Batrachoseps_attenuatus,37.82659,-122.4233,225302174,FJ417718
Batrachoseps_attenuatus,37.82659,-122.4233,225302176,FJ417719
Batrachoseps_attenuatus,37.82659,-122.4233,225302178,FJ417720
Batrachoseps_attenuatus,37.82659,-122.4233,225302180,FJ417721
Batrachoseps_attenuatus,37.82659,-122.4233,225302182,FJ417722
Batrachoseps_attenuatus,37.82659,-122.4233,225302184,FJ417723
Batrachoseps_attenuatus,37.82659,-122.4233,225302186,FJ417724
Batrachoseps_attenuatus,37.93409,-122.53525,225302188,FJ417725
Batrachoseps_attenuatus,37.93409,-122.53525,225302190,FJ417726
Batrachoseps_attenuatus,37.86854,-122.50914,225302192,FJ417727
Batrachoseps_attenuatus,37.86854,-122.50914,225302194,FJ417728
Batrachoseps_attenuatus,37.85909,-122.48525,225302196,FJ417729
Batrachoseps_attenuatus,37.85909,-122.48525,225302198,FJ417730
Batrachoseps_attenuatus,37.85909,-122.48525,225302200,FJ417731
Batrachoseps_attenuatus,37.82604,-122.48969,225302202,FJ417732
Batrachoseps_attenuatus,37.82604,-122.48969,225302204,FJ417733
Batrachoseps_attenuatus,37.82604,-122.48969,225302206,FJ417734
Batrachoseps_attenuatus,37.82604,-122.48969,225302208,FJ417735
Batrachoseps_attenuatus,37.82604,-122.48969,225302210,FJ417736
Batrachoseps_attenuatus,37.25022,-119.75126,225302214,FJ417738
Batrachoseps_attenuatus,37.25022,-119.75126,225302216,FJ417739
Batrachoseps_attenuatus,37.25022,-119.75126,225302218,FJ417740
Batrachoseps_attenuatus,37.25022,-119.75126,225302220,FJ417741
Batrachoseps_attenuatus,37.25022,-119.75126,225302222,FJ417742
Batrachoseps_attenuatus,37.25022,-119.75126,225302224,FJ417743
Batrachoseps_attenuatus,38.35074,-121.75829,225302232,FJ417747
Batrachoseps_attenuatus,38.35074,-121.75829,225302234,FJ417748
Batrachoseps_attenuatus,38.35074,-121.75829,225302236,FJ417749
Batrachoseps_attenuatus,38.35074,-121.75829,225302238,FJ417750
Batrachoseps_attenuatus,38.00132,-122.99694,225302240,FJ417751
Batrachoseps_attenuatus,38.00132,-122.99694,225302242,FJ417752
Batrachoseps_attenuatus,38.00132,-122.99694,225302244,FJ417753
Batrachoseps_attenuatus,38.00132,-122.99694,225302246,FJ417754
Batrachoseps_attenuatus,38.00132,-122.99694,225302248,FJ417755
Batrachoseps_attenuatus,38.00132,-122.99694,225302250,FJ417756
Batrachoseps_attenuatus,38.00132,-122.99694,225302252,FJ417757
Batrachoseps_attenuatus,38.00132,-122.99694,225302254,FJ417758
Batrachoseps_attenuatus,38.00132,-122.99694,225302256,FJ417759
Batrachoseps_attenuatus,38.00132,-122.99694,225302258,FJ417760
Batrachoseps_attenuatus,38.00132,-122.99694,225302260,FJ417761
Batrachoseps_attenuatus,38.00132,-122.99694,225302262,FJ417762
Batrachoseps_attenuatus,38.00132,-122.99694,225302264,FJ417763
Batrachoseps_attenuatus,38.00132,-122.99694,225302266,FJ417764
Batrachoseps_attenuatus,37.79704,-122.46713,225302268,FJ417765
Batrachoseps_attenuatus,37.79704,-122.46713,225302270,FJ417766
Batrachoseps_attenuatus,37.79704,-122.46713,225302272,FJ417767
Batrachoseps_attenuatus,37.79704,-122.46713,225302274,FJ417768
Batrachoseps_attenuatus,37.79704,-122.46713,225302276,FJ417769
Batrachoseps_attenuatus,37.79704,-122.46713,225302278,FJ417770
Batrachoseps_attenuatus,37.79704,-122.46713,225302280,FJ417771
Batrachoseps_attenuatus,37.79704,-122.46713,225302282,FJ417772
Batrachoseps_attenuatus,37.79704,-122.46713,225302284,FJ417773
Batrachoseps_attenuatus,37.79704,-122.46713,225302286,FJ417774
Batrachoseps_attenuatus,37.79704,-122.46713,225302288,FJ417775
Batrachoseps_attenuatus,37.79704,-122.46713,225302290,FJ417776
Batrachoseps_attenuatus,37.79704,-122.46713,225302292,FJ417777
Batrachoseps_attenuatus,37.79704,-122.46713,225302294,FJ417778
Batrachoseps_attenuatus,37.79704,-122.46713,225302296,FJ417779
Batrachoseps_attenuatus,37.79704,-122.46713,225302298,FJ417780
Batrachoseps_attenuatus,37.79704,-122.46713,225302300,FJ417781
Batrachoseps_attenuatus,37.79704,-122.46713,225302302,FJ417782
Batrachoseps_attenuatus,37.79704,-122.46713,225302304,FJ417783
Batrachoseps_attenuatus,37.79704,-122.46713,225302306,FJ417784
Batrachoseps_attenuatus,37.79704,-122.46713,225302308,FJ417785
Batrachoseps_attenuatus,37.79704,-122.46713,225302310,FJ417786
Batrachoseps_attenuatus,37.79704,-122.46713,225302312,FJ417787
Batrachoseps_attenuatus,37.79704,-122.46713,225302314,FJ417788
Batrachoseps_attenuatus,37.79704,-122.46713,225302316,FJ417789
Batrachoseps_attenuatus,37.79704,-122.46713,225302318,FJ417790
Batrachoseps_attenuatus,37.79704,-122.46713,225302320,FJ417791
Batrachoseps_attenuatus,37.79704,-122.46713,225302322,FJ417792
Batrachoseps_attenuatus,36.29607,-121.56772,225302324,FJ417793
Batrachoseps_attenuatus,36.29607,-121.56772,225302326,FJ417794
Batrachoseps_attenuatus,36.29607,-121.56772,225302328,FJ417795
Batrachoseps_attenuatus,36.29607,-121.56772,225302330,FJ417796
Batrachoseps_attenuatus,36.29607,-121.56772,225302332,FJ417797
Batrachoseps_attenuatus,36.29607,-121.56772,225302334,FJ417798
Batrachoseps_attenuatus,36.29607,-121.56772,225302336,FJ417799
Batrachoseps_attenuatus,36.29607,-121.56772,225302338,FJ417800
Batrachoseps_attenuatus,36.29607,-121.56772,225302340,FJ417801
Batrachoseps_attenuatus,36.29607,-121.56772,225302342,FJ417802
Batrachoseps_attenuatus,36.29607,-121.56772,225302344,FJ417803
Batrachoseps_attenuatus,36.29607,-121.56772,225302346,FJ417804
Batrachoseps_attenuatus,36.29607,-121.56772,225302348,FJ417805
Batrachoseps_attenuatus,36.29607,-121.56772,225302350,FJ417806
Batrachoseps_attenuatus,36.29607,-121.56772,225302352,FJ417807
Batrachoseps_attenuatus,37.96437,-122.46831,225302354,FJ417808
Batrachoseps_attenuatus,37.96437,-122.46831,225302356,FJ417809
Batrachoseps_attenuatus,37.96437,-122.46831,225302358,FJ417810
Batrachoseps_attenuatus,37.96437,-122.46831,225302360,FJ417811
Batrachoseps_attenuatus,37.96437,-122.46831,225302362,FJ417812
Batrachoseps_attenuatus,37.96437,-122.46831,225302364,FJ417813
Batrachoseps_attenuatus,37.96437,-122.46831,225302366,FJ417814
Batrachoseps_attenuatus,37.96437,-122.46831,225302368,FJ417815
Batrachoseps_attenuatus,37.96437,-122.46831,225302370,FJ417816
Batrachoseps_attenuatus,37.96437,-122.46831,225302372,FJ417817
Batrachoseps_attenuatus,37.96437,-122.46831,225302374,FJ417818
Batrachoseps_attenuatus,37.96437,-122.46831,225302376,FJ417819
Batrachoseps_attenuatus,37.96437,-122.46831,225302378,FJ417820
Batrachoseps_attenuatus,37.96437,-122.46831,225302380,FJ417821
Batrachoseps_attenuatus,37.96437,-122.46831,225302382,FJ417822
Batrachoseps_attenuatus,37.96437,-122.46831,225302384,FJ417823
Batrachoseps_attenuatus,37.96437,-122.46831,225302386,FJ417824
Batrachoseps_attenuatus,37.96437,-122.46831,225302388,FJ417825
Batrachoseps_attenuatus,37.96437,-122.46831,225302390,FJ417826
Batrachoseps_attenuatus,37.96437,-122.46831,225302392,FJ417827
Batrachoseps_attenuatus,37.96437,-122.46831,225302394,FJ417828
Batrachoseps_attenuatus,37.96437,-122.46831,225302396,FJ417829
Batrachoseps_attenuatus,37.96437,-122.46831,225302398,FJ417830
Batrachoseps_attenuatus,37.96437,-122.46831,225302400,FJ417831
Batrachoseps_attenuatus,37.96437,-122.46831,225302402,FJ417832
Batrachoseps_attenuatus,37.96437,-122.46831,225302404,FJ417833
Batrachoseps_attenuatus,37.96437,-122.46831,225302406,FJ417834
Batrachoseps_attenuatus,37.96437,-122.46831,225302408,FJ417835
Batrachoseps_attenuatus,37.96437,-122.46831,225302410,FJ417836
Batrachoseps_attenuatus,37.80993,-122.36608,225302412,FJ417837
Batrachoseps_attenuatus,37.80993,-122.36608,225302414,FJ417838
Batrachoseps_attenuatus,37.80993,-122.36608,225302416,FJ417839
Batrachoseps_attenuatus,37.80993,-122.36608,225302418,FJ417840
Batrachoseps_attenuatus,39.06462,-123.53612,225302420,FJ417841
Batrachoseps_attenuatus,39.06462,-123.53612,225302422,FJ417842
Batrachoseps_attenuatus,38.51408,-123.24362,225302424,FJ417843
Batrachoseps_attenuatus,38.60686,-123.37084,225302426,FJ417844
Alytes_obstetricans,43.37135,-8.396,22656451,AY046078
Alytes_obstetricans,40.05,0.06667,22656453,AY046079
Alytes_obstetricans,40.05,0.06667,22656455,AY046080
Triturus_pygmaeus,38.06866,-6.53884,22656459,AY046082
Ameerega_bassleri,-6.93395,-76.77158,226856911,FJ752310
Ameerega_bassleri,-6.93395,-76.77158,226856913,FJ752311
Ameerega_bassleri,-6.93395,-76.77158,226856915,FJ752312
Ameerega_bassleri,-6.93395,-76.77158,226856921,FJ752315
Ameerega_bassleri,-6.4,-76.8,226856925,FJ752317
Ameerega_bassleri,-6.4,-76.8,226856927,FJ752318
