order_name,family_name,subfamily_name,genus_name,species_name,sp_suffix
Diptera,Muscidae,Muscinae,Neomyia,Neomyia cornicina,cornicina
Diptera,Agromyzidae,Phytomyzinae,Phytobia,Phytobia setosa,setosa
Coleoptera,Attelabidae,Rhynchitinae,Merhynchites,Merhynchites bicolor,bicolor
Hemiptera,Aphididae,Aphidinae,Pleotrichophorus,Pleotrichophorus longinectarius,longinectarius
Diptera,Calliphoridae,Calliphorinae,Calliphora,Calliphora coloradensis,coloradensis
Lepidoptera,Gelechiidae,Gelechiinae,Gnorimoschema,Gnorimoschema semicyclionella,semicyclionella
Coleoptera,Melyridae,Malachiinae,Collops,Collops vittatus,vittatus
Lepidoptera,Nepticulidae,Nepticulinae,Stigmella,Stigmella slingerlandella,slingerlandella
Diptera,Bibionidae,Pleciinae,Penthetria,Penthetria heteroptera,heteroptera
Coleoptera,Corylophidae,Corylophinae,Arthrolips,Arthrolips decolor,decolor
Coleoptera,Chrysomelidae,Galerucinae,Phyllotreta,Phyllotreta pusilla,pusilla
Diptera,Syrphidae,Eristalinae,Copestylum,Copestylum satur,satur
Diptera,Syrphidae,Eristalinae,Copestylum,Copestylum vittatum,vittatum
Hemiptera,Cicadellidae,Gyponinae,Prairiana,Prairiana cinerea,cinerea
Diptera,Tachinidae,Tachininae,Siphona,Siphona intrudens,intrudens
Diptera,Tachinidae,Exoristinae,Euexorista,Euexorista rebaptizata,rebaptizata
Diptera,Tachinidae,Exoristinae,Tachinomyia,Tachinomyia panaetius,panaetius
Diptera,Micropezidae,Calobatinae,Compsobata,Compsobata univitta,univitta
Coleoptera,Staphylinidae,Aleocharinae,Strigota,Strigota obscurata,obscurata
Hymenoptera,Pteromalidae,Pteromalinae,Pteromalus,Pteromalus anthonomi,anthonomi
Hemiptera,Cicadellidae,Gyponinae,Gyponana,Gyponana vincula,vincula
Diptera,Tachinidae,Dexiinae,Ptilodexia,Ptilodexia conjuncta,conjuncta
Diptera,Tachinidae,Tachininae,Siphona,Siphona multifaria,multifaria
Coleoptera,Latridiidae,Latridiinae,Cartodere,Cartodere constricta,constricta
Diptera,Phoridae,Metopininae,Megaselia,Megaselia berndseni,berndseni
Diptera,Tachinidae,Exoristinae,Tachinomyia,Tachinomyia variata,variata
Lepidoptera,Tortricidae,Tortricinae,Phtheochroa,Phtheochroa waracana,waracana
Lepidoptera,Nymphalidae,Heliconiinae,Speyeria,Speyeria callippe,callippe
Lepidoptera,Nymphalidae,Heliconiinae,Speyeria,Speyeria edwardsii,edwardsii
Diptera,Tachinidae,Tachininae,Lydina,Lydina areos,areos
Hymenoptera,Eupelmidae,Eupelminae,Eupelmus,Eupelmus utahensis,utahensis
Hemiptera,Delphacidae,Delphacinae,Eurysa,Eurysa magnifrons,magnifrons
Coleoptera,Staphylinidae,Tachyporinae,Tachinus,Tachinus angustatus,angustatus
Lepidoptera,Gelechiidae,Anacampsinae,Anacampsis,Anacampsis paltodoriella,paltodoriella
Diptera,Tachinidae,Exoristinae,Tachinomyia,Tachinomyia montana,montana
Coleoptera,Elateridae,Dendrometrinae,Selatosomus,Selatosomus morulus,morulus
Hemiptera,Cicadellidae,Aphrodinae,Platymetopius,Platymetopius vitellinus,vitellinus
Diptera,Tabanidae,Chrysopsinae,Chrysops,Chrysops aestuans,aestuans
Orthoptera,Acrididae,Melanoplinae,Melanoplus,Melanoplus bowditchi,bowditchi
Lepidoptera,Depressariidae,Depressariinae,Agonopterix,Agonopterix eupatoriiella,eupatoriiella
Hymenoptera,Tenthredinidae,Allantinae,Empria,Empria ignota,ignota
Coleoptera,Mordellidae,Mordellinae,Mordellistena,Mordellistena convicta,convicta
Coleoptera,Curculionidae,Entiminae,Dyslobus,Dyslobus alternatus,alternatus
Coleoptera,Melyridae,Dasytinae,Listrus,Listrus plenus,plenus
Coleoptera,Meloidae,Meloinae,Epicauta,Epicauta pensylvanica,pensylvanica
Diptera,Dolichopodidae,Dolichopodinae,Dolichopus,Dolichopus terminalis,terminalis
Coleoptera,Coccinellidae,Microweiseinae,Microweisea,Microweisea misella,misella
Diptera,Muscidae,Coenosiinae,Pentacricia,Pentacricia aldrichii,aldrichii
Orthoptera,Acrididae,Melanoplinae,Melanoplus,Melanoplus infantilis,infantilis
Orthoptera,Acrididae,Melanoplinae,Melanoplus,Melanoplus alpinus,alpinus
Ephemeroptera,Heptageniidae,Heptageniinae,Maccaffertium,Maccaffertium vicarium,vicarium
Lepidoptera,Crambidae,Spilomelinae,Herpetogramma,Herpetogramma abdominalis,abdominalis
Lepidoptera,Noctuidae,Noctuinae,Lacinipolia,Lacinipolia renigera,renigera
Lepidoptera,Erebidae,Herminiinae,Chytolita,Chytolita morbidalis,morbidalis
Lepidoptera,Erebidae,Herminiinae,Idia,Idia julia,julia
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora duplicis,duplicis
Diptera,Simuliidae,Simuliinae,Simulium,Simulium venustum s.str.,venustum s.str.
Lepidoptera,Depressariidae,Depressariinae,Bibarrambla,Bibarrambla allenella,allenella
Lepidoptera,Gelechiidae,Gelechiinae,Chionodes,Chionodes thoraceochrella,thoraceochrella
Lepidoptera,Noctuidae,Noctuinae,Cosmia,Cosmia calami,calami
Lepidoptera,Erebidae,Arctiinae,Hypoprepia,Hypoprepia fucosa,fucosa
Trichoptera,Leptoceridae,Leptocerinae,Triaenodes,Triaenodes tardus,tardus
Lepidoptera,Erebidae,Herminiinae,Phalaenophana,Phalaenophana pyramusalis,pyramusalis
Trichoptera,Leptoceridae,Leptocerinae,Oecetis,Oecetis cinerascens,cinerascens
Trichoptera,Leptoceridae,Leptocerinae,Ceraclea,Ceraclea alagma,alagma
Trichoptera,Leptoceridae,Leptocerinae,Ceraclea,Ceraclea tarsipunctata,tarsipunctata
Lepidoptera,Erebidae,Arctiinae,Ctenucha,Ctenucha virginica,virginica
Odonata,Aeshnidae,Aeshninae,Aeshna,Aeshna canadensis,canadensis
Lepidoptera,Nolidae,Risobinae,Baileya,Baileya ophthalmica,ophthalmica
Lepidoptera,Pyralidae,Phycitinae,Meroptera,Meroptera pravella,pravella
Lepidoptera,Erebidae,Herminiinae,Renia,Renia flavipunctalis,flavipunctalis
Lepidoptera,Crambidae,Crambinae,Neodactria,Neodactria murellus,murellus
Lepidoptera,Cosmopterigidae,Cosmopteriginae,Limnaecia,Limnaecia phragmitella,phragmitella
Ephemeroptera,Heptageniidae,Heptageniinae,Stenonema,Stenonema femoratum,femoratum
Lepidoptera,Geometridae,Ennominae,Cabera,Cabera variolaria,variolaria
Trichoptera,Leptoceridae,Leptocerinae,Ceraclea,Ceraclea cancellata,cancellata
Lepidoptera,Crambidae,Scopariinae,Scoparia,Scoparia cinereomedia,cinereomedia
Lepidoptera,Notodontidae,Heterocampinae,Schizura,Schizura leptinoides,leptinoides
Lepidoptera,Erebidae,Arctiinae,Platarctia,Platarctia parthenos,parthenos
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum zonulum,zonulum
Lepidoptera,Erebidae,Erebinae,Catocala,Catocala relicta,relicta
Lepidoptera,Noctuidae,Acronictinae,Acronicta,Acronicta vulpina,vulpina
Lepidoptera,Noctuidae,Noctuinae,Ipimorpha,Ipimorpha pleonectusa,pleonectusa
Hemiptera,Pentatomidae,Pentatominae,Cosmopepla,Cosmopepla bimaculata,bimaculata
Lepidoptera,Noctuidae,Noctuinae,Leucania,Leucania pseudargyria,pseudargyria
Lepidoptera,Crambidae,Crambinae,Occidentalia,Occidentalia comptulatalis,comptulatalis
Hymenoptera,Megachilidae,Megachilinae,Megachile,Megachile inermis,inermis
Coleoptera,Curculionidae,Entiminae,Polydrusus,Polydrusus formosus,formosus
Lepidoptera,Tortricidae,Olethreutinae,Hedya,Hedya ochroleucana,ochroleucana
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum perpunctatum,perpunctatum
Odonata,Libellulidae,Leucorrhininae,Leucorrhinia,Leucorrhinia glacialis,glacialis
Odonata,Libellulidae,Leucorrhininae,Leucorrhinia,Leucorrhinia intacta,intacta
Hemiptera,Corixidae,Corixinae,Sigara,Sigara decoratella,decoratella
Diptera,Tipulidae,Tipulinae,Tipula,Tipula angulata,angulata
Lepidoptera,Tineidae,Meessiinae,Homosetia,Homosetia fasciella,fasciella
Hymenoptera,Ichneumonidae,Anomaloninae,Therion,Therion circumflexum,circumflexum
Coleoptera,Lampyridae,Lampyrinae,Lucidota,Lucidota atra,atra
Lepidoptera,Gelechiidae,Gelechiinae,Xenolechia,Xenolechia velatella,velatella
Hymenoptera,Ichneumonidae,Tryphoninae,Phytodietus,Phytodietus plesius,plesius
Diptera,Muscidae,Coenosiinae,Caricea,Caricea tinctinervis,tinctinervis
Neuroptera,Chrysopidae,Chrysopinae,Meleoma,Meleoma signoretii,signoretii
Hemiptera,Cicadellidae,Cicadellinae,Cuerna,Cuerna septentrionalis,septentrionalis
Hemiptera,Cicadellidae,Eurymelinae,Idiocerus,Idiocerus venosus,venosus
Hemiptera,Cicadellidae,Deltocephalinae,Athysanus,Athysanus argentarius,argentarius
Hymenoptera,Tenthredinidae,Tenthredininae,Macrophya,Macrophya varia,varia
Hemiptera,Miridae,Mirinae,Lygus,Lygus vanduzeei,vanduzeei
Hemiptera,Aphrophoridae,Aphrophorinae,Aphrophora,Aphrophora quadrinotata,quadrinotata
Diptera,Sarcophagidae,Sarcophaginae,Sarcophaga,Sarcophaga aldrichi,aldrichi
Coleoptera,Elateridae,Elaterinae,Agriotes,Agriotes fucosus,fucosus
Hymenoptera,Tenthredinidae,Tenthredininae,Tenthredo,Tenthredo atra,atra
Orthoptera,Acrididae,Melanoplinae,Melanoplus,Melanoplus huroni,huroni
Coleoptera,Latridiidae,Corticariinae,Melanophthalma,Melanophthalma pumila,pumila
Coleoptera,Chrysomelidae,Galerucinae,Crepidodera,Crepidodera populivora,populivora
Ephemeroptera,Baetidae,Baetinae,Centroptilum,Centroptilum bifurcatum,bifurcatum
Trichoptera,Leptoceridae,Leptocerinae,Triaenodes,Triaenodes dipsius,dipsius
Lepidoptera,Tortricidae,Tortricinae,Clepsis,Clepsis peritana,peritana
Lepidoptera,Erebidae,Hypeninae,Hypena,Hypena palparia,palparia
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum subviridatum,subviridatum
Hemiptera,Miridae,Mirinae,Lygus,Lygus plagiatus,plagiatus
Lepidoptera,Erebidae,Erebinae,Catocala,Catocala coccinata,coccinata
Lepidoptera,Noctuidae,Noctuinae,Feltia,Feltia herilis,herilis
Diptera,Chloropidae,Oscinellinae,Elachiptera,Elachiptera penita,penita
Lepidoptera,Crambidae,Schoenobiinae,Donacaula,Donacaula nr. melinellus,nr. melinellus
Lepidoptera,Erebidae,Arctiinae,Grammia,Grammia virguncula,virguncula
Lepidoptera,Crambidae,Crambinae,Crambus,Crambus agitatellus,agitatellus
Hymenoptera,Braconidae,Microgastrinae,Glyptapanteles,Glyptapanteles carlossarmientoi,carlossarmientoi
Lepidoptera,Crambidae,Crambinae,Microcrambus,Microcrambus minor,minor
Lepidoptera,Tortricidae,Olethreutinae,Eucosma,Eucosma parmatana,parmatana
Lepidoptera,Tortricidae,Olethreutinae,Eucosma,Eucosma ochroterminana,ochroterminana
Lepidoptera,Erebidae,Arctiinae,Crambidia,Crambidia pallida,pallida
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes trinitana,trinitana
Lepidoptera,Tortricidae,Olethreutinae,Cydia,Cydia populana,populana
Lepidoptera,Erebidae,Arctiinae,Virbia,Virbia laeta,laeta
Lepidoptera,Crambidae,Crambinae,Neodactria,Neodactria caliginosellus,caliginosellus
Lepidoptera,Crambidae,Spilomelinae,Anageshna,Anageshna primordialis,primordialis
Lepidoptera,Crambidae,Crambinae,Urola,Urola nivalis,nivalis
Lepidoptera,Hesperiidae,Pyrginae,Erynnis,Erynnis icelus,icelus
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora asterophagella,asterophagella
Lepidoptera,Gelechiidae,Gelechiinae,Pseudotelphusa,Pseudotelphusa quercinigracella,quercinigracella
Lepidoptera,Tortricidae,Olethreutinae,Gypsonoma,Gypsonoma substitutionis,substitutionis
Lepidoptera,Gelechiidae,Gelechiinae,Aroga,Aroga trialbamaculella,trialbamaculella
Lepidoptera,Tortricidae,Tortricinae,Argyrotaenia,Argyrotaenia quercifoliana,quercifoliana
Lepidoptera,Tortricidae,Tortricinae,Xenotemna,Xenotemna pallorana,pallorana
Lepidoptera,Nolidae,Nolinae,Nola,Nola cilicoides,cilicoides
Lepidoptera,Tortricidae,Tortricinae,Argyrotaenia,Argyrotaenia alisellana,alisellana
Coleoptera,Coccinellidae,Coccinellinae,Harmonia,Harmonia axyridis,axyridis
Lepidoptera,Gelechiidae,Dichomeridinae,Dichomeris,Dichomeris costarufoella,costarufoella
Lepidoptera,Gelechiidae,Dichomeridinae,Dichomeris,Dichomeris flavocostella,flavocostella
Lepidoptera,Pterophoridae,Pterophorinae,Adaina,Adaina montanus,montanus
Lepidoptera,Crambidae,Schoenobiinae,Donacaula,Donacaula melinellus,melinellus
Hemiptera,Aphididae,Aphidinae,Aphis,Aphis nerii,nerii
Lepidoptera,Pyralidae,Phycitinae,Acrobasis,Acrobasis betulella,betulella
Lepidoptera,Crambidae,Crambinae,Argyria,Argyria auratellus,auratellus
Lepidoptera,Gelechiidae,Gelechiinae,Xenolechia,Xenolechia ontariensis,ontariensis
Lepidoptera,Gelechiidae,Anomologinae,Isophrictis,Isophrictis similiella,similiella
Lepidoptera,Tortricidae,Tortricinae,Clepsis,Clepsis flavidana,flavidana
Lepidoptera,Gelechiidae,Gelechiinae,Stereomita,Stereomita andropogonis,andropogonis
Hemiptera,Cicadellidae,Gyponinae,Ponana,Ponana rubida,rubida
Lepidoptera,Geometridae,Ennominae,Stenoporpia,Stenoporpia polygrammaria,polygrammaria
Hemiptera,Aphididae,Aphidinae,Uroleucon,Uroleucon eupatoricolens,eupatoricolens
Hemiptera,Aphididae,Aphidinae,Uroleucon,Uroleucon nigrotibium,nigrotibium
Lepidoptera,Gelechiidae,Dichomeridinae,Dichomeris,Dichomeris leuconotella,leuconotella
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum viridatum,viridatum
Diptera,Tachinidae,Tachininae,Epalpus,Epalpus signifer,signifer
Hymenoptera,Braconidae,Microgastrinae,Apanteles,Apanteles ensiger,ensiger
Lepidoptera,Pyralidae,Phycitinae,Acrobasis,Acrobasis ostryella,ostryella
Lepidoptera,Pyralidae,Phycitinae,Acrobasis,Acrobasis carpinivorella,carpinivorella
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes atrodentana,atrodentana
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes mysteriana,mysteriana
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes valdanum,valdanum
Hemiptera,Membracidae,Smiliinae,Publilia,Publilia concava,concava
Lepidoptera,Tortricidae,Olethreutinae,Ancylis,Ancylis goodelliana,goodelliana
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus obscurus,obscurus
Diptera,Hybotidae,Hybotinae,Hybos,Hybos reversus,reversus
Diptera,Mycetophilidae,Gnoristinae,Katatopygia,Katatopygia erythropyga,erythropyga
Orthoptera,Acrididae,Melanoplinae,Melanoplus,Melanoplus islandicus,islandicus
Coleoptera,Tenebrionidae,Alleculinae,Isomira,Isomira quadristriata,quadristriata
Hemiptera,Aphididae,Calaphidinae,Pterocallis,Pterocallis alnifoliae,alnifoliae
Hemiptera,Miridae,Phylinae,Orectoderus,Orectoderus obliquus,obliquus
Hymenoptera,Ichneumonidae,Orthocentrinae,Eusterinx,Eusterinx argutula,argutula
Hymenoptera,Tenthredinidae,Nematinae,Neopareophora,Neopareophora litura,litura
Hemiptera,Cicadellidae,Typhlocybinae,Erythridula,Erythridula bitincta,bitincta
Coleoptera,Lycidae,Lycinae,Leptoceletes,Leptoceletes basalis,basalis
Hemiptera,Cicadellidae,Typhlocybinae,Eratoneura,Eratoneura flexibilis,flexibilis
Diptera,Chironomidae,Chironominae,Micropsectra,Micropsectra xantha,xantha
Diptera,Calliphoridae,Calliphorinae,Calliphora,Calliphora livida,livida
Hymenoptera,Ichneumonidae,Diplazontinae,Syrphoctonus,Syrphoctonus pallipes,pallipes
Diptera,Tachinidae,Tachininae,Ceranthia,Ceranthia abdominalis,abdominalis
Coleoptera,Staphylinidae,Aleocharinae,Oxypoda,Oxypoda amica,amica
Hemiptera,Aphididae,Lachninae,Cinara,Cinara pergandei,pergandei
Lepidoptera,Tortricidae,Tortricinae,Acleris,Acleris caliginosana,caliginosana
Diptera,Dolichopodidae,Dolichopodinae,Gymnopternus,Gymnopternus scotias,scotias
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter diversella,diversella
Hymenoptera,Eurytomidae,Eurytominae,Eurytoma,Eurytoma longavena,longavena
Diptera,Muscidae,Coenosiinae,Spilogona,Spilogona magnipunctata,magnipunctata
Diptera,Muscidae,Coenosiinae,Spilogona,Spilogona gibsoni,gibsoni
Trichoptera,Philopotamidae,Philopotaminae,Dolophilodes,Dolophilodes distinctus,distinctus
Lepidoptera,Gelechiidae,Gelechiinae,Coleotechnites,Coleotechnites thujaella,thujaella
Hymenoptera,Braconidae,Microgastrinae,Rasivalva,Rasivalva stigmatica,stigmatica
Lepidoptera,Tortricidae,Tortricinae,Acleris,Acleris forbesana,forbesana
Plecoptera,Nemouridae,Amphinemurinae,Amphinemura,Amphinemura nigritta,nigritta
Diptera,Rhagionidae,Rhagioninae,Rhagio,Rhagio mystaceus,mystaceus
Lepidoptera,Tortricidae,Tortricinae,Aethes,Aethes biscana,biscana
Lepidoptera,Gracillariidae,Gracillariinae,Caloptilia,Caloptilia alnivorella,alnivorella
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora affiliatella,affiliatella
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus inversus,inversus
Lepidoptera,Tortricidae,Tortricinae,Aethes,Aethes sexdentata,sexdentata
Coleoptera,Cerambycidae,Lepturinae,Pidonia,Pidonia ruficollis,ruficollis
Hemiptera,Nabidae,Nabinae,Nabis,Nabis rufusculus,rufusculus
Plecoptera,Chloroperlidae,Chloroperlinae,Sweltsa,Sweltsa naica,naica
Coleoptera,Stenotrachelidae,Cephaloinae,Cephaloon,Cephaloon ungulare,ungulare
Diptera,Chironomidae,Orthocladiinae,Gymnometriocnemus,Gymnometriocnemus volitans,volitans
Hymenoptera,Tenthredinidae,Tenthredininae,Tenthredo,Tenthredo colon,colon
Diptera,Piophilidae,Piophilinae,Protopiophila,Protopiophila litigata,litigata
Hymenoptera,Braconidae,Aphidiinae,Aphidius,Aphidius schimitscheki,schimitscheki
Coleoptera,Curculionidae,Entiminae,Phyllobius,Phyllobius oblongus,oblongus
Diptera,Psilidae,Psilinae,Psila,Psila fallax,fallax
Diptera,Muscidae,Phaoniinae,Phaonia,Phaonia aberrans,aberrans
Diptera,Syrphidae,Syrphinae,Sphaerophoria,Sphaerophoria novaeangliae,novaeangliae
Hemiptera,Cicadellidae,Deltocephalinae,Diplocolenus,Diplocolenus abdominalis,abdominalis
Hemiptera,Cicadellidae,Eurymelinae,Agallia,Agallia quadripunctata,quadripunctata
Hymenoptera,Tenthredinidae,Heterarthrinae,Fenusella,Fenusella nana,nana
Hymenoptera,Tenthredinidae,Selandriinae,Aneugmenus,Aneugmenus flavipes,flavipes
Hymenoptera,Tenthredinidae,Selandriinae,Thrinax,Thrinax albidopicta,albidopicta
Coleoptera,Chrysomelidae,Galerucinae,Altica,Altica corni,corni
Coleoptera,Chrysomelidae,Galerucinae,Altica,Altica kalmiae,kalmiae
Diptera,Syrphidae,Syrphinae,Trichopsomyia,Trichopsomyia apisaon,apisaon
Diptera,Syrphidae,Eristalinae,Xylota,Xylota quadrimaculata,quadrimaculata
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus rosarum,rosarum
Diptera,Rhagionidae,Spaniinae,Symphoromyia,Symphoromyia fulvipes,fulvipes
Diptera,Bibionidae,Bibioninae,Bibio,Bibio xanthopus,xanthopus
Diptera,Lauxaniidae,Lauxaniinae,Minettia,Minettia lyraformis,lyraformis
Coleoptera,Scirtidae,Scirtinae,Contacyphon,Contacyphon obscurus,obscurus
Hymenoptera,Ichneumonidae,Oxytorinae,Oxytorus,Oxytorus antennatus,antennatus
Diptera,Anthomyzidae,Anthomyzinae,Arganthomyza,Arganthomyza bivittata,bivittata
Coleoptera,Cantharidae,Cantharinae,Rhagonycha,Rhagonycha recta,recta
Coleoptera,Cantharidae,Cantharinae,Podabrus,Podabrus diadema,diadema
Coleoptera,Elateridae,Elaterinae,Melanotus,Melanotus castanipes,castanipes
Coleoptera,Elateridae,Elaterinae,Dalopius,Dalopius cognatus,cognatus
Coleoptera,Elateridae,Elaterinae,Dalopius,Dalopius vagus,vagus
Coleoptera,Elateridae,Dendrometrinae,Pseudanostirus,Pseudanostirus hamatus,hamatus
Lepidoptera,Gelechiidae,Gelechiinae,Neotelphusa,Neotelphusa querciella,querciella
Diptera,Sarcophagidae,Sarcophaginae,Boettcheria,Boettcheria bisetosa,bisetosa
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter nipigon,nipigon
Lepidoptera,Gracillariidae,Gracillariinae,Caloptilia,Caloptilia flavella,flavella
Diptera,Drosophilidae,Drosophilinae,Drosophila,Drosophila quinaria,quinaria
Diptera,Syrphidae,Syrphinae,Melangyna,Melangyna lasiophthalma,lasiophthalma
Diptera,Muscidae,Phaoniinae,Phaonia,Phaonia rugia,rugia
Diptera,Syrphidae,Syrphinae,Pipiza,Pipiza femoralis,femoralis
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus parmatus,parmatus
Hymenoptera,Ichneumonidae,Campopleginae,Phobocampe,Phobocampe bicingulata,bicingulata
Diptera,Chloropidae,Oscinellinae,Tricimba,Tricimba trisulcata,trisulcata
Thysanoptera,Thripidae,Thripinae,Odontothrips,Odontothrips biuncus,biuncus
Diptera,Limoniidae,Chioneinae,Cladura,Cladura flavoferruginea,flavoferruginea
Diptera,Sphaeroceridae,Limosininae,Opalimosina,Opalimosina mirabilis,mirabilis
Diptera,Sciomyzidae,Sciomyzinae,Tetanocera,Tetanocera valida,valida
Hymenoptera,Ichneumonidae,Metopiinae,Trieces,Trieces costatus,costatus
Hymenoptera,Ichneumonidae,Pimplinae,Iseropus,Iseropus stercorator,stercorator
Diptera,Mycetophilidae,Mycetophilinae,Trichonta,Trichonta submaculata,submaculata
Coleoptera,Melandryidae,Melandryinae,Emmesa,Emmesa connectens,connectens
Coleoptera,Melandryidae,Melandryinae,Orchesia,Orchesia ovata,ovata
Lepidoptera,Tortricidae,Olethreutinae,Ancylis,Ancylis muricana,muricana
Hymenoptera,Dryinidae,Anteoninae,Anteon,Anteon cameroni,cameroni
Diptera,Agromyzidae,Phytomyzinae,Cerodontha,Cerodontha flavocingulata,flavocingulata
Diptera,Sarcophagidae,Sarcophaginae,Fletcherimyia,Fletcherimyia fletcheri,fletcheri
Diptera,Muscidae,Phaoniinae,Helina,Helina setiventris,setiventris
Diptera,Anthomyzidae,Anthomyzinae,Stiphrosoma,Stiphrosoma pectinatum,pectinatum
Hymenoptera,Ichneumonidae,Orthocentrinae,Dialipsis,Dialipsis dissimilis,dissimilis
Hymenoptera,Dryinidae,Anteoninae,Anteon,Anteon gaullei,gaullei
Diptera,Cecidomyiidae,Cecidomyiinae,Mayetiola,Mayetiola destructor,destructor
Coleoptera,Staphylinidae,Omaliinae,Acidota,Acidota subcarinata,subcarinata
Diptera,Syrphidae,Eristalinae,Sericomyia,Sericomyia chrysotoxoides,chrysotoxoides
Diptera,Limoniidae,Limnophilinae,Limnophila,Limnophila rufibasis,rufibasis
Hymenoptera,Ichneumonidae,Ctenopelmatinae,Mesoleptidea,Mesoleptidea cingulata,cingulata
Diptera,Agromyzidae,Agromyzinae,Ophiomyia,Ophiomyia quinta,quinta
Coleoptera,Curculionidae,Curculioninae,Isochnus,Isochnus sequensi,sequensi
Coleoptera,Cantharidae,Malthininae,Malthodes,Malthodes niger,niger
Coleoptera,Lymexylidae,Hylecoetinae,Elateroides,Elateroides lugubris,lugubris
Diptera,Limoniidae,Chioneinae,Molophilus,Molophilus hirtipennis,hirtipennis
Diptera,Limoniidae,Chioneinae,Ormosia,Ormosia rubella,rubella
Diptera,Limoniidae,Chioneinae,Ormosia,Ormosia meigenii,meigenii
Coleoptera,Staphylinidae,Scaphidiinae,Scaphisoma,Scaphisoma rubens,rubens
Coleoptera,Cantharidae,Malthininae,Malthodes,Malthodes fragilis,fragilis
Hymenoptera,Ichneumonidae,Orthocentrinae,Plectiscus,Plectiscus callidulus,callidulus
Lepidoptera,Tortricidae,Olethreutinae,Pseudexentera,Pseudexentera maracana,maracana
